idx,abstract,true_domain,predicted_domain,true_area,predicted_area
55,Extensively employed in reproductive science. the term fetal-maternal interface describes how maternal and fetal tissues interact in the womb to produce the transient placenta. purporting a theory of pregnancy where mother'. fetus'. and placenta' are already-separate entities. However. considerable scientific evidence supports a different theory. which is also elaborated in feminist and new materialist literatures. Informed by interviews with placenta scientists as well as secondary sources on placental immunology and the developmental origins of health and disease. I explore evidence not of interfacing during pregnancy. but of intra-action. or the mutual emergence of entities in simultaneous practices of differentiation and connection. I argue that attending to evidence that can be figured as intra-action enables us to recognize. account for. and attend to diffuse responsibilities for fetal-maternal outcomes that extend beyond mothers to the biosocial milieus of pregnancy. In reimaging the intra-action of placentas. a new understanding of what constitutes a healthy pregnancy' becomes possible....,biochemistry,Medical,Immunology,Children's Health
56,Background: The collection of subgingival plaque samples with paper points is time-consuming and accident-sensitive. However. the collection of saliva is simple and contains pathogens of all intraoral surfaces. The aim of this study is to investigate whether a sampling strategy with mouthrinse (mouthrinse sample [MSP]; test) leads to results comparable with standard sampling method (multiple site test from the deepest pocket of each quadrant [MT4]; control). Methods: In 50 patients with periodontitis. subgingival plaque was sampled from the deepest pocket of each quadrant by using paper points and by gaining saliva with saline mouthrinse. Analysis was performed using a commercially available polymerase chain reaction test for 11 periodontal pathogens. Results: Detection frequency of Aggregatibacter actinomycetemcomitans (MT4/MSP: 42%/36%). Porphyromonas gingivalis (78%/66%). Tannerella forsythia (98%/84%). Treponema denticola (94%/74%). Parvimonas micra (86%/62%). Campylobacter rectus (90%/76%). Eubacterium nodatum (64%/30%). Prevotella intermedia (58%/54%). and Eikenella corrodens (90%/82%) was higher with MT4 than MSP. For Fusobacterium nucleatum (100%/100%). there was no difference between test and control. Only detection frequency of Capnocytophaga species (68%/74%) was higher with MSP than MT4. Differences were significant for P. gingivalis. T. forsythia. T. denticola. P. micra. C. rectus. and E. nodatum. Conclusions: There is no significant difference between MT4 and MSP for detection frequency of key pathogen A. actinomycetemcomitans. Key pathogens P. gingivalis. T. forsythia. T. denticola. P. micra. C. rectus. and E. nodatum show statistically higher detection frequencies with MT4....,biochemistry,Medical,Polymerase chain reaction,Digestive Health
57,This paper proposes a probabilistic optimization method that produces optimal bidding curves to be submitted by an aggregator to the day-ahead electricity market and the intraday market. considering the flexible demand of his customers (based in time dependent resources such as batteries and shiftable demand) and taking into account the possible imbalance costs as well as the uncertainty of forecasts (market prices. demand. and renewable energy sources (RES) generation). The optimization strategy aims to minimize the total cost of the traded energy over a whole day. taking into account the intertemporal constraints. The proposed formulation leads to the solution of different linear optimization problems. following the natural temporal sequence of electricity spot markets. Intertemporal constraints regarding time dependent resources are fulfilled through a scheduling process performed after the day-ahead market clearing. Each of the different problems is of moderate dimension and requires short computation times. The benefits of the proposed strategy are assessed comparing the payments done by an aggregator over a sample period of one year following different deterministic and probabilistic strategies. Results show that probabilistic strategy reports better benefits for aggregators participating in power markets....,ECE,ECE,Electricity,Electricity
58,This paper examines the association between the Great Recession and four measures of the risk for maternal child abuse and neglect: (1) maternal physical aggression; (2) maternal psychological aggression; (3) physical neglect by mothers; and (4) supervisory/exposure neglect by mothers. It draws on rich longitudinal data from the Fragile Families and Child Wellbeing Study. a longitudinal birth cohort study of families in 20 U.S. cities (N = 3177; 50% African American. 25% Hispanic; 22% non-Hispanic white; 3% other). The study collected information for the 9 year follow-up survey before. during. and after the Great Recession (2007-2010). Interview dates were linked to two macroeconomic measures of the Great Recession: the national Consumer Sentiment Index and the local unemployment rate. Also included are a wide range of socio-demographic controls. as well as city fixed effects and controls for prior parenting. Results indicate that the Great Recession was associated with increased risk of child abuse but decreased risk of child neglect. Households with social fathers present may have been particularly adversely affected. Results also indicate that economic uncertainty during the Great Recession. as measured by the Consumer Sentiment Index and the unemployment rate. had direct effects on the risk of abuse or neglect. which were not mediated by individual-level measures of economic hardship or poor mental health. (C) 2016 Elsevier Ltd. All rights reserved....,Psychology,Psychology,Child abuse,Child abuse
59,A growing body of research suggests that bipolar spectrum disorders (BSDs) are associated with high aggression. However. little research has prospectively examined how aggression may affect time to onset of hypomanic/manic versus major depressive episodes. In a longitudinal study. we tested the hypothesis that aggression would prospectively predict a shorter time to the onset of hypomanic/manic episodes and a longer time to the onset of major depressive episodes. based on the behavioral approach system theory of BSDs. Young adults (N=120) diagnosed with cyclothymia. bipolar II disorder. or bipolar disorder not otherwise specified were followed every 4 months for an average of 3.55 years. Participants completed measures of depressive and manic symptoms. family history of mood disorder. impulsivity. and aggression at baseline and were followed prospectively with semistructured diagnostic interview assessments of hypomanic/manic and major depressive episodes and treatment seeking for mood problems. Cox proportional hazard regression analyses indicated that overall. physical. and verbal aggression predicted a longer time to major depressive episode onset. even after controlling for baseline depressive and manic symptoms. family history of mood disorder. treatment seeking for mood problems. and impulsivity. Aggression. however. did not significantly predict time to onset of hypomanic/manic episodes. controlling for the same covariates. The findings suggest that approach-related behaviors may be utilized to delay the onset of major depressive episodes among people with BSDs....,Psychology,Psychology,Depression,Depression
60,Fipronil is an important member of the phenylpyrazole group of insecticides and is widely used for various crops and vegetables to control insects. thereby exposing birds. animals. and humans to fipronil. Currently. there is limited information on the effects of fipronil exposure in Japanese quail. Therefore. our aim was to assess the reproductive toxicological effects of fipronil in the Japanese quail in a 15-day gavage study and then its recovery over a period of 60 days. Fipronil-administration led to significant losses in both feed intake and body weight. Whereas. the gonadosomatic index was not affected. and histological changes observed in the testes were reversible. particularly by day 45 and day 60 of recovery. Cloacal gland atrophy. reduced foam quantity and a reduction in fertility. sexual and aggressive behaviors. and serum testosterone with elevated estradiol (E2) hormone levels were also observed. All these changes gradually reversed during various recovery periods. Further. alterations in hepatic vitellogenin (Vtg) and estrogen receptor alpha (ER alpha) gene expression. assessed by quantitative polymerase chain reaction. were also observed. Specifically. ER alpha 1 was induced after fipronil administration. while the Vtg transcript was elevated during both exposure and recovery periods. Our results showed that fipronil exposure has a profound negative influence on reproductive traits in the male Japanese quail and exhibits an estrogenic activity that can raise the incidence of infertility in males. Nevertheless. most of the changes could be reversed after a recovery period of 30-45 days. (C) 2016 Elsevier Ltd. All rights reserved....,biochemistry,biochemistry,Polymerase chain reaction,Human Metabolism
61,Although previous studies in inmates. forensic and psychiatric samples suggest the relation between childhood trauma and suicide behavior as well as between childhood trauma and violent delinquency. the understanding of possible underlying mechanisms is still fragmentary. In a naturalistic study design. we tested if suicidal attempts and violent crimes are differently associated with adverse childhood experiences and levels of appetitive aggression in male forensic psychiatry inpatients. Adverse childhood experiences and appetitive aggression styles were collected by means of self-report measures. suicide attempts were taken from the medical history and violent crimes were appraised by official court records. The data were analyzed by the means of generalized linear models. Results revealed that appetitive aggression and adverse childhood experiences were significant predictors of suicide attempts. whereas violent crimes were associated solely with appetitive aggression. Suicide attempts and violent delinquency in forensic patients seem to be both positively associated with high levels of appetitive aggression. whereas their etiological pathways might differ with regard to adverse childhood experiences. Considering these interrelations to a greater extent might improve both diagnostics and treatment of forensic patients. (C) 2016 Elsevier Ireland Ltd. All rights reserved....,Psychology,Psychology,Child abuse,Antisocial personality disorder
62,Sphingomyelin phosphodiesterase 3 (Smpd3). which encodes neutral sphingomyelinase 2 (nSMase2). is a key molecule for skeletal development as well as for the cytodifferentiation of odontoblasts and alveolar bone. However. the effects of nSMase2 on the cytodifferentiation of periodontal ligament (PDL) cells are still unclear. In this study. the authors analyzed the effects of Smpd3 on the cytodifferentiation of human PDL (HPDL) cells. The authors found that Smpd3 increases the mRNA expression of calcification-related genes. such as alkaline phosphatase (ALPase). type I collagen. osteopontin. Osterix (Osx). and runt-related transcription factor (Runx)-2 in HPDL cells. In contrast. GW4869. an inhibitor of nSMase2. clearly decreased the mRNA expression of ALPase. type I collagen. and osteocalcin in HPDL cells. suggesting that Smpd3 enhances HPDL cytodifferentiation. Next. the authors used exome sequencing to evaluate the genetic variants of Smpd3 in a Japanese population with aggressive periodontitis (AgP). Among 44 unrelated subjects. the authors identified a single nucleotide polymorphism (SNP). rs145616324. in Smpd3 as a putative genetic variant for AgP among Japanese people. Moreover. Smpd3 harboring this SNP did not increase the sphingomyelinase activity or mRNA expression of ALPase. type I collagen. osteopontin. Osx. or Runx2. suggesting that this SNP inhibits Smpd3 such that it has no effect on the cytodifferentiation of HPDL cells. These data suggest that Smpd3 plays a crucial role in maintaining the homeostasis of PDL tissue....,biochemistry,Medical,Molecular biology,Osteoporosis
63,Background: Dendritic cells (DCs) form a key link between innate and adaptive immune responses. The aim of this study is to analyze presence and distribution of immature (im) and mature (m) DCs in gingival tissue samples obtained from patients diagnosed with aggressive periodontitis (AgP). chronic periodontitis (CP). and clinically healthy periodontium (control group). Methods: Gingival tissue samples obtained from patients with: 1) AgP (aged= 35 years); and 3) control group (aged >18 years) (n = 10 per group) were collected. Two-way analysis of variance and posterior Fisher least significant difference test were used to observe differences between the means of cells positively marked for imDC (S100. CD1a. and CD207) and mDC (CD208) immunomarkers. Results: imDCs were more numerous in AgP than CP and control groups. being statistically significant only for S100+ cells. Conversely. mDCs were visualized in higher numbers in CP than AgP and control groups (both P <0.05). Considering frequency of immunostained cells. the number of S100+ cells was greater than CD207+ and CD1a+ cells. followed by a lesser number of CD208+ cells. in all groups. Conclusions: Considering that the ability of DCs to regulate immunity is dependent on DC maturation. results suggest that predominance of imDCs appears to be involved in AgP pathogenesis. probably due to lack of ability to induce immune cell activation. Further studies are necessary to elucidate the role of DC maturation in regulating immune responses in periodontal disease....,biochemistry,Medical,Immunology,Atopic Dermatitis
64,Fragile x syndrome (FXS) is the most common form of inherited mental retardation disease. This is caused due to expansion of CGG triplet in 5'-untranslated region of fragile x mental retardation 1 (FMR-1) gene. In most of the cases. abnormally large size of the CGG repeat (>200) undergoes hypermethylation. which in turn silences the FMR-1 gene causing thereby complete lack of its protein product called fragile x mental retardation protein (FMRP). Lack of FMRP due to gene silencing or production of faulty protein due to point mutation in KH2 domain of FMRP alters the translational process in neurons and leads to expression of mental retardation phenotype on the patients. The FMRP is expressed ubiquitously in all tissues; however. it is predominantly expressed in neurons and testis. It possesses heterogeneity and is found in many isoforms due to alternative splicing of the FMR-1 transcript. Based on our data from the Western-. slot-. Northern blotting and immunohistochemical studies. we report here the down regulation of Fmr-1 gene and FMRP in mice brain in age-dependent manner. The present finding is important in respect to FMRP-dependent various brain functions i.e.. learning. memory. cognition etc. that decrease with advancing age....,biochemistry,Medical,Northern blotting,Autism
65,Background: Early life stress (ELS) and addiction are related to age-related diseases and telomere shortening. However. the role of telomere length (TL) in crack cocaine addiction remains unknown. The purpose of this study was to investigate the TL in a sample of crack cocaine dependent-women who reported an ELS history and in a community-based sample of elderly women as a reference group for senescence. Methods: This study included treatment seeking crack cocaine dependents women (n = 127) and elderly women without a psychiatric diagnosis (ELD. n = 49). The crack cocaine sample was divided in two groups according to their Childhood Trauma Questionnaire (CTQ) scores: presence of history of childhood abuse and neglect (CRACK-ELS) and absence of ELS history (CRACK). TL was assessed by T/S ratio obtained from peripheral blood DNA using quantitative PCR assay. esults: CRACK and CRACK-ELS subjects exhibited shortened TL in comparison to the ELD group. despite their younger age. Among crack cocaine sample. CRACK-ELS group had significantly shorter telomeres than the CRACK group. Correlation analysis within crack cocaine group indicated that TL was negatively correlated with emotional abuse scores. Conclusions: These results support previous findings associating telomere shortening with both ELS and drug addiction. This study suggests new evidence of a distinct biological phenotype for drug-dependent women with ELS. The results support the biological senescence hypothesis underpinning ELS experience. (C) 2016 Elsevier Inc. All rights reserved....,Psychology,Psychology,Child abuse,Child abuse
66,Significance: With the growing population of baby boomers. there is a great need to determine the effects of advanced age on the function of the immune system. Recent Advances: It is universally accepted that advanced age is associated with a chronic low-grade inflammatory state that is referred to as inflamm-aging. which alters the function of both immune and nonimmune cells. Mononuclear phagocytes play a central role in both the initiation and resolution of inflammation in multiple organ systems and exhibit marked changes in phenotype and function in response to environmental cues. including the low levels of pro-inflammatory mediators seen in the aged. Critical Issues: Although we know a great deal about the function of immune cells in young adults and there is a growing body of literature focusing on aging of the adaptive immune system. much less is known about the impact of age on innate immunity and the critical role of the mononuclear phagocytes in this process. Future Directions: In this article. there is a focus on the tissue-specific monocyte and macrophage subsets and how they are altered in the aged milieu. with the hope that this compilation of observations will spark an expansion of research in the field....,biochemistry,Medical,Immunology,Senior Health
67,Rationale: Leukocyte telomere length (LTL) is a biological marker of aging. and shorter LTL is associated with adverse cardiovascular outcomes. Reduced regenerative capacity has been proposed as a mechanism. Bone marrow-derived circulating progenitor cells are involved in tissue repair and regeneration. Objective: Main objective of this study was to examine the relationship between LTL and progenitor cells and their impact on adverse cardiovascular outcomes. Methods and Results: We measured LTL by quantitative polymerase chain reaction in 566 outpatients (age: 63 +/- 9 years; 76% men) with coronary artery disease. Circulating progenitor cells were enumerated by flow cytometry. After adjustment for age. sex. race. body mass index. smoking status. and previous myocardial infarction. a shorter LTL was associated with a lower CD34+ cell count: for each 10% shorter LTL. CD34+ levels were 5.2% lower (P< 0.001). After adjustment for the aforementioned factors. both short LTL (< Q1) and low CD34+ levels (< Q1) predicted adverse cardiovascular outcomes (death. myocardial infarction. coronary revascularization. or cerebrovascular events) independently of each other. with a hazard ratio of 1.8 and 95% confidence interval of 1.1 to 2.0. and a hazard ratio of 2.1 and 95% confidence interval of 1.3 to 3.0. respectively. comparing Q1 to Q2-4. Patients who had both short LTL (< Q1) and low CD34+ cell count (< Q1) had the greatest risk of adverse outcomes (hazard ratio = 3.5; 95% confidence interval. 1.7-7.1). Conclusions: Although shorter LTL is associated with decreased regenerative capacity. both LTL and circulating progenitor cell levels are independent and additive predictors of adverse cardiovascular outcomes in coronary artery disease patients. Our results suggest that both biological aging and reduced regenerative capacity contribute to cardiovascular events. independent of conventional risk factors....,biochemistry,Medical,Polymerase chain reaction,Heart Disease
68,One of the most significant reliability issues in switching-mode power supplies is electrolytic capacitor degradation caused by aging. This paper proposes an output voltage transient analysis method to detect capacitor wear-out at the output stage of a step-down dc-dc converter. Changes in the converter output voltage dynamics are evaluated by analyzing the output voltage step response with respect to a decrease in the capacitance. The sensitivity of the method is assessed with respect to parameter variations using an equivalent main circuit model. The feasibility of the presented method is verified by experimental tests using a converter prototype. The results show that the presented method is practical and adequate for detecting capacitor degradation in various operating conditions....,ECE,ECE,Digital control,Electrical circuits
69,The detection of degradations and resulting failures in electronic components/systems is of paramount importance for complex industrial applications including nuclear power reactors. aerospace. automotive. and space applications. There is an increasing acceptance of the importance of detection of failures and degradations in electronic components and of the prospect of system-level health monitoring to make a key contribution to detecting and predicting any impending failures. This paper describes a parametric system identification-based health-monitoring method for detecting aging degradations of passive components in switch-mode power converters (SMPCs). A nonparametric system response is identified by perturbing the system with an optimized multitone sinusoidal signal of the order of mVs. The parametric system model is estimated from nonparametric system response using recursive weighted least-square (WLS) algorithm. Finally. the power-stage component values. including their parasitics. are extracted from numerator and denominator coefficients based on the assumed Laplace system model. These extracted component values provide direct diagnostic information of any degradation or anomalies in the components and the system. A proof of concept is initially verified on a simple point-of-load (POL) converter but the same methodology can be applied to other topologies of SMPC....,ECE,ECE,Digital control,System identification
70,Background-Circulating levels of chemerin are significantly higher in hypertensive patients and positively correlate with blood pressure. Chemerin activates chemokine-like receptor 1 (CMKLR1 or ChemR23) and is proposed to activate the "orphan" G protein-coupled receptor 1 (GPR1). which has been linked with hypertension. Our aim was to localize chemerin. CMKLR1. and GPR1 in the human vasculature and determine whether 1 or both of these receptors mediate vasoconstriction. Methods and Results-Using immunohistochemistry and molecular biology in conduit arteries and veins and resistance vessels. we localized chemerin to endothelium. smooth muscle. and adventitia and found that CMKLR1 and GPR1 were widely expressed in smooth muscle. C9 (chemerin149-157) contracted human saphenous vein (pD(2)=7.30 +/- 0.31) and resistance arteries (pD(2)=7.05 +/- 0.54) and increased blood pressure in rats by 9.1 +/- 1.0 mm Hg at 200 nmol. Crucially. these in vitro and in vivo vascular actions were blocked by CCX832. which we confirmed to be highly selective for CMKLR1 over GPR1. C9 inhibited cAMP accumulation in human aortic smooth muscle cells and preconstricted rat aorta. consistent with the observed vasoconstrictor action. Downstream signaling was explored further and. compared to chemerin. C9 showed a bias factor=approximate to 5000 for the Gi protein pathway. suggesting that CMKLR1 exhibits biased agonism. Conclusions-Our data suggest that chemerin acts at CMKLR1. but not GPR1. to increase blood pressure. Chemerin has an established detrimental role in metabolic syndrome. and these direct vascular actions may contribute to hypertension. an additional risk factor for cardiovascular disease. This study provides proof of principle for the therapeutic potential of selective CMKLR1 antagonists....,biochemistry,Medical,Molecular biology,Heart Disease
71,Biofilm formation usually increases antimicrobial resistance capacity of Staphylococcus aureus. which poses considerable challenges to successful eradication of staphylococcal infections. Very little is known about the biofilm-forming capacity and antibiotic resistance pattern of dominant S. aureus clonal lineages in China. In this study. the disk diffusion method and the microtiter plate assay were. respectively. performed to determine the antibiotic resistance and biofilm-forming capacity of 84 different S. aureus isolates belonging to 10 dominant clonal lineages in China. It was shown that isolates of different clonal lineages had obvious variations in biofilm-forming capacity. Resistance to individual antibacterial agents was most frequently observed to erythromycin (72.6%) and azithromycin (72.6%). Then. all tested isolates were further screened for the presence of 16 resistance genes by polymerase chain reaction (PCR). and no significant correlation was found between clonal lineage and the distribution of resistance genes. Overall. our results indicate that biofilm producers of S. aureus have a greater likelihood to carry more antibiotic resistance genes than non-biofilm producers (p<.01). further implying that biofilm may promote the dissemination of antibiotic resistance determinants. Practical applicationsStaphylococcus aureus is the leading cause of nosocomial infections and often associated with food poisoning worldwide. Biofilm formation of S. aureus influences the efficacy of antimicrobial therapy and promotes the persistence of infections; however. the knowledge about biofilm formation capacity of isolates belonging to different clonal lineages is little. Therefore. this study on biofilm formation capacity and antibiotic resistance pattern of dominant S. aureus clonal lineages could help to fix this information gap....,biochemistry,Medical,Polymerase chain reaction,HIV/AIDS
72,Gene editing technologies are a group of recent innovations in plant breeding using molecular biology. which have in common the capability of introducing a site-directed mutation or deletion in the genome. The first cases of crops improved with these technologies are approaching the market; this has raised an international debate regarding if they should be regulated as genetically modified crops or just as another form of mutagenesis under conventional breeding. This dilemma for policymakers not only entails issues pertaining safety information and legal/regulatory definitions. It also demands borrowing tools developed in the field of social studies of science and technology. as an additional basis for sound decision making....,biochemistry,biochemistry,Molecular biology,Genetics
73,BACKGROUNDWeeds can be a greater constraint to crop production than animal pests and pathogens. Pre-emergence herbicides are crucial in many cropping systems to control weeds that have evolved resistance to selective post-emergence herbicides. In this study we assessed the potential to evolve resistance to the pre-emergence herbicides prosulfocarb + S-metolachlor or pyroxasulfone in 50 individual field Lolium rigidum populations collected in a random survey in Western Australia prior to commercialisation of these pre-emergence herbicides. RESULTSThis study shows for the first time that in randomly collected L. rigidum field populations the selection with either prosulfocarb + S-metolachlor or pyroxasulfone can result in concomitant evolution of resistance to both prosulfocarb + S-metolachlor and pyroxasulfone after three generations. CONCLUSIONSIn the major weed L. rigidum. traits conferring resistance to new herbicides can be present before herbicide commercialisation. Proactive and multidisciplinary research (evolutionary ecology. modelling and molecular biology) is required to detect and analyse resistant populations before they can appear in the field. Several studies show that evolved cross-resistance in weeds is complex and often unpredictable. Thus. long-term management of cross-resistant weeds must be achieved through heterogeneity of selection by effective chemical. cultural and physical weed control strategies that can delay herbicide resistance evolution. (c) 2016 Society of Chemical Industry...,biochemistry,MAE,Molecular biology,Fluid mechanics
74,The Arabidopsis thaliana bZIP60 (AtbZIP60) transcription factor regulates stress signaling. However. its molecular mechanism remains to be elucidated. In this investigation. cell suspension cultures of two different plant species rice (Oryza sativa L.) and white pine (Pinus strobes L.) were transformed using Agrobacterium tumefaciens strain LBA4404 harboring pBI-AtZIP60. Integration of the AtbZIP60 gene into the genome of rice and white pine has been confirmed by polymerase chain reaction (PCR). southern blotting. and northern blotting analyses. Six transgenic cell lines from O. sativa and three transgenic cell lines from P. strobus were used to analyze the salt. drought. and cold tolerance conferred by the overexpression of the AtbZIP60 gene. Our results demonstrated that expression of the AtbZIP60 gene enhanced salt. drought. and cold tolerance in rice and white pine transgenic cell lines. In rice. transcription factor AtbZIP60 increased expression of Ca2+-dependent protein kinase genes OsCPK6. OsCPK9. OsCPK10. OsCPK19. OsCPK25. and OsCPK26 under treatment of salt. drought. and cold. These results demonstrated that overexpression of the AtbZIP60 gene in transgenic cell lines improved salt. drought. and cold stress tolerances by regulating expression of Ca2+-dependent protein kinase genes. Overexpression of the AtbZIP60 gene could be an alternative choice for engineering plant abiotic stress tolerance....,biochemistry,biochemistry,Northern blotting,Molecular biology
75,An efficient transformation system for Chinese cabbage cotyledon explants was developed using Agrobacterium tumefaciens strains LBA4404 harbouring the plasmid pMOG411 and the plasmid pBin Omega SCK respectively. Various factors affecting the transformation efficiency and subsequent regeneration were identified. The age of seedlings. growth conditions and status of Agrobacterium suspension. preculture of explants. cocultivation time. ratio between Agrobacterium and explants. acetosyringone and concentration of kanamycin had a significant influence on transformation frequency and plant regeneration. The presences of the antibacterial peptide gene and the cowpea trypsin inhibitor gene in those selected shoots in kanamycin medium were confirmed by PCR. Southern blotting and Northern blotting. The frequency of regeneration from cotyledons was analyzed in eight parental lines of Chinese cabbage and five lines were suitable for obtaining transformed plants. among which Qingmaye C and Qingmaye D were more responsive than other lines....,biochemistry,biochemistry,Northern blotting,Molecular biology
76,'Mexican' lime (Citrus aurantifolia Swingle) was transformed with constructs that contained chimeric promoter-gus gene fusions of phloem-specific rolC promoter of Agrobacterium rhizogenes. Arabidopsis thaliana sucrose-H+ symporter (AtSUC2) gene promoter of Arabidopsis thaliana. rice tungro bacilliform virus (RTBV) promoter and sucrose synthase l (RSs1) gene promoter of Oryza sativa (rice). Histochemical beta-glucuronidase (GUS) analysis revealed vascular-specific expression of the GUS protein in citrus. The RTBV promoter was the most efficient promoter in this study while the RSs1 promoter could drive low levels of gus gene expression in citrus. These results were further validated by reverse transcription real-time polymerase chain reaction and northern blotting. Southern blot analysis confirmed stable transgene integration. which ranged from a single insertion to four copies per genome. The use of phloem-specific promoters in citrus will allow targeted transgene expression of antibacterial constructs designed to battle huanglongbing disease (HLB or citrus greening disease). associated with a phloem-limited Gram-negative bacterium....,biochemistry,biochemistry,Northern blotting,Molecular biology
77,To improve the transformation efficiency of wheat (Triticum aestivum L.) mediated by Agrobacterium tumefaciens. we explored the possibility of employing the basal portion of wheat seedling (shoot apical meristem) as the explants. Three genotypes of wheat were transformed by A. tumefaciens carrying beta-1. 3-glucanase gene. After vernalization. the seeds to be transformed were germinated. When these seedlings grew up to 2 similar to 5 cm. their coleoptile and half of the cotyledon were cut out. and the basal portions were infected by A. tumefaciens. A total 27 T-0 transgenic plants were obtained. and the average transformation efficiency was as high as 9.82%. Evident segregation occurred in some of the T-1 plants. as was indicated by PCR and Southern blotting analysis. Investigation of the T-2 plants revealed that some transformed plants had higher resistance to powdery mildew than the controls. Northern blotting revealed that beta-1. 3-glucanase gene was normally expressed in the T-2 plants. which showed an increased resistance to powdery mildew. The results above indicate that the exogenous gene has been successfully integrated into the genome of wheat. transmitted and expressed in the transgenic progeny. From all the results above. it can be concluded that Agrobacterium inoculum to the basal portion of wheat seedling is a highly efficient and dependable transformation method. It can be developed into a practicable method for transfer of target gene into wheat....,biochemistry,biochemistry,Northern blotting,Genetics
78,Constantly elevated temperatures cause an array of physio-biochemical changes in tomato (Lycopersicum esculentum Mill.) which make the fruit ripen quickly and up to 50 % yield loss. The development of tomato cultivars. using genetic engineering approaches which delay ripening. offers a new way to keep tomatoes healthy under heat stress. Over-expression of small heat shock protein gene. viscosity 1 (vis 1) plays a role in increasing juice viscosity. early ripening and tissue soften which emphasizes the importance of this gene in premature ripening. The aim of this work was therefore to develop a useful system for silencing the vis1 gene using small interfering RNA strategy. Agrobacterium strain GV3101 harbouring the binary vector pICBV19 containing the gus and bar genes was used to adapt the transformation process in this study. The primers were designed to amplified the first exon of the vis 1 gene and the amplified fragment was used for cloning into the pFGC5941 at XhoI/NcoI site at sense orientation then additional fragment was subsequently cloned at BamHI/XbaI to form sense/antisense cloned fragment interrupted by the CHSA-intron Agrobacterium strain LBA4404 with the binary vector pFGC5941 which harbors vis1 gene under the control of the 35S promoter containing bar gene under the control of a mannopine synthase 2'(Mas2') as selectable marker. was used to reduce the expression of vis1 gene in fruit. Polymerase chain reaction (PCR). RT-PCR and northern blotting analysis were applied to detect putative transgenic plants. Significantly. silencing of vis 1 gene was potently occur and new transgenic tomato cultivars were produced with enhanced ripening qualities for recommendation for growing under heat stress....,biochemistry,biochemistry,Northern blotting,Genetics
79,To induce virus resistance in tobacco and rice we constructed hairpin RNA expression system harbouring inverted repeat fragments of coat protein cDNA of Potato virus Y (PVY) or Rice stripe virus (RSV). These structures were driven by three promoters [cauliflower mosaic virus 35S (CaMV 35S). polyubiqutin gene of maize (Ubi). and Pharbitis nil leucine zipper gene (PNZIP)] which have different tissue-specific activity. PVY resistance ratios were 65.18. 24.33 and 83.54 % in transgenic tobacco plants harboring p35S-PVY. pUbi-PVY and pPNZIP-PVY. RSV resistance was 16.21. 28.61 and 29.33 % in transgenic rice plants harboring p35S-RSV. pUbi-RSV and pPNZIP-RSV. Northern blotting and GUS assay demonstrated that virus resistance levels were related to promoter activity. Therefore. choice of the more effective and tissue-specific promoter to reinforce transcription of hpRNAs will favour the cultivation of highly virusresistant transgenic plants....,biochemistry,biochemistry,Northern blotting,Northern blotting
80,Potato is one of the main targets for genetic improvement by gene transfer. The aim of the present study was to establish a robust protocol for the genetic transformation of three dihaploid and four economically important cultivars of potato using Agrobacterium tumefaciens carrying the in vivo screenable reporter gene for green fluorescent protein (gfp) and the marker gene for neomycin phosphotransferase (nptII). Stem and leaf explants were used for transformation by Agrobacterium tumefaciens strain LBA4404 carrying the binary vector pHB2892. Kanamycin selection. visual screening of GFP by epifluorescent microscopy. PCR amplification of nptII and gfp genes. as well as RT-PCR and Southern blotting of gfp and Northern blotting of nptII. were used for transgenic plant selection. identification and analysis. Genetic transformation was optimized for the best performing genotypes with a mean number of shoots expressing gfp per explant of 13 and 2 (dihaploid line 178/10 and cv. 'Baltica'. respectively). The nptII marker and gfp reporter genes permitted selection and excellent visual screening of transgenic tissues and plants. They also revealed the effects of antibiotic selection on organogenesis and transformation frequency. and the identification of escapes and chimeras in all potato genotypes. Silencing of the gfp transgene that may represent site-specific inactivation during cell differentiation. occurred in some transgenic shoots of tetraploid cultivars and in specific chimeric clones of the dihaploid line 178/10. The regeneration of escapes could be attributed to either the protection of non-transformed cells by neighbouring transgenic cells. or the persistence of Agrobacterium cells in plant tissues after co-cultivation....,biochemistry,biochemistry,Northern blotting,Genetics
