idx,abstract,true_domain,predicted_domain,true_area,predicted_area
80,The deployment of renewable energy technologies. such as solar photovoltaics and wind turbines. poses challenges in terms of electricity grid stability due to the intermittent nature of such energy sources. which creates a need for innovative storage solutions. We demonstrate a metal hydride-based hybrid electrochemical system that enables a solid-oxide fuel cell to operate in both fuel cell mode and battery mode. allowing for un-interrupted electricity generation. In the fuel cell mode. the device acts as a conventional fuel cell and converts the chemical energy stored in fuels into electrical energy. In the battery mode. the metal hydride near the anode releases hydrogen and quickly responds to fuel supply interruption or power demand surges. The concept demonstrated here is a promising way to provide a robust and economical solution for balancing power supply and demand for the electrical grid of the future....,ECE,ECE,Electricity,Electrical generator
81,This paper introduces a module-integrated distributed battery energy storage and management system without the need for additional battery equalizers and centralized converter interface. This is achieved by integrating power electronics onto battery cells as an integrated module. Compared with the conventional centralized battery system. the modular design brings several advantages such as reduced power rating and voltage stress of power electronics. no extra equalizers or centralized converters. active thermal distribution control ability. enhanced safety and reliability. etc. The battery system can now be built by simply attaching integrated modules together. The integrated module is implemented by a synchronous bidirectional dc/dc converter with digital control techniques. The design considerations and control strategy of the system are discussed. A prototype is built that the power electronics are integrated onto the battery cell. Experimental results of a three-module system verified that the module-integrated distributed system provides satisfied functional performance without extra equalizers. centralized charger. or bidirectional dc/dc converter....,ECE,ECE,Digital control,Digital control
82,The battery energy storage systems (BESSs) have been increasingly installed in the power system. especially with the growing penetration rate of the renewable energy sources. However. it is difficult for BESSs to be profitable due to high capital costs. In order to boost the economic value of BESSs. this paper proposes a hierarchical energy management system (HiEMS) to aggregate multiple BESSs. and to achieve multimarket business operations. The proposed HiEMS optimizes the multimarket bids considering a realistic BESS performance model. and coordinates the BESSs and manages their state of charge values. according to their price penalties based on dynamically generated annualized cost. By taking part in the energy market and regulation market at the same time. the cost-performance index (CPI) of the BESS aggregation is greatly improved. The impact of photovoltaic generation on system performance and CPI is also studied....,ECE,ECE,Electricity,Electricity
83,Battery energy storage (BES) plays an important role in the integration of intermittent renewable power and distributed generation. The price arbitrage is a major source of energy storage income. In China. the electricity price is tightly regulated by the government. It's interesting to find out whether the BES is economic viability in such a special electricity market. and what's the optimal response of the grid (or regulator) when facing the arbitrage activities of BES. This research starts with a price arbitrage model to evaluate the feasibility of energy storage in China's electricity market. which can be used to determine the optimal investment scale and operation mode of energy storage. A quantitative assessment is also implemented to discuss the influence when factors change. Following this. an optimal pricing strategy for grid is established. The results reveal that the storage investment can realize positive profit in some districts where the price gap between peak/off-peak periods is high. Appropriate subsidies can be quantitatively described by sensitivity analysis. In terms of social welfare. the energy storage can be deployed on a large-scale at a low social cost under a suitable price mechanism. (C) 2017 Elsevier Ltd. All rights reserved....,ECE,MAE,Electricity,Fluid mechanics
84,This paper proposes a supervisory power management system (PMS) for a grid interactive microgrid with a hybrid energy storage system. The key feature of the proposed PMS is reduced number of sensors required to implement the PMS. The PMS considers renewable power variation. grid availability. electricity pricing. and changes in local loads. It can detect the operating mode of system without measuring load currents and powers. A single-phase voltage source converter (VSC) transfers real power between dc grid and utility grid besides offering ancillary services such as harmonic mitigation. reactive power support. and unity power factor at the point of common coupling (PCC). In the proposed system. a better dc-link voltage regulation is achieved and the usage of supercapacitors reduces the current stress on the battery. The PMS also addresses extreme operating conditions such as load shedding. off-maximum power point tracking operation of photovoltaic. elimination of critical oscillation of hybrid energy storage systems power. islanded operation. and resynchronization with grid. The performance of the proposed PMS is verified by digital simulation and experimental studies....,ECE,ECE,Electricity,Single-phase electric power
85,In order to reduce the stress on fuel cell based hybrid source fed electric drive system the controller design is made through active current sharing (ACS) technique. The effectiveness of the proposed ACS technique is tested on a dc drive system fed from fuel cell and battery energy sources which enables both load current sharing and source power management. High efficiency and reliability of the hybrid system can be achieved by proper energy conversion and management of power to meet the load demand in terms of required voltage and current. To overcome the slow dynamics feature of FC. a battery bank of adequate power capacity has to be incorporated as FC voltage drops heavily during fast load demand. The controller allows fuel cell to operate in normal load region and draw the excess power from battery. In order to demonstrate the performance of the drive using ACS control strategy different modes of operation of the hybrid source with the static and dynamic behavior of the control system is verified through simulation and experimental results. This control scheme is implemented digitally in LabVIEW with PCI 6251 DAQ I/O interface card. The efficacy of the controller performance is demonstrated in system changing condition supplemented by experimental validation. (C) 2016 Elsevier Ltd. All rights reserved....,ECE,ECE,Digital control,Control engineering
86,Herein. we present a fully integrated electronic product code (EPC) Gen-2 compatible battery-assisted passive (BAP) radio-frequency identification sensor tag integrated circuit (IC) with efficient power management. The key components of the tag IC include an adaptive radio-frequency (RF) energy harvester. a battery access controller (BAC). a storage capacitor charger. and a power-gated sensor block. External RF energy is efficiently harvested using dynamically controlled rectifying stages and a threshold-compensation technique. The BAC tightly controls the power path. cutting off leakage current from the battery. The power-gated sensor block supports multiplexed sensing operations in a power efficient manner. The sensor interface includes a chopper amplifier. a programmable gain amplifier. multiplexers. and an 8-bit ADC. For sensing data logging. custom designed nonvolatile memory is employed via one-time programmable memory. The digital control block is based on an EPCglobal Gen-2 standard that is modified to support the sensing operation. The tag chip was fabricated in a 1-poly 6-metal standard 0.18-mu m standard CMOS process. The tag IC consumes 1 mu A for leakage and active operation (0.1% duty). and the estimated lifespan of the BAP tag IC is about 0.2 year/mA.h....,ECE,ECE,Digital control,Analog signal processing
87,Suppose that. to assess the joint distribution of a random vector (X-1.....X-n). one selects the kernels Q(1).....Q(n) with Q(1) to be regarded as a possible conditional distribution for X-i. given (X. : j not equal i);.Q(n) are compatible if there exists a joint distribution for (X-1.....X-n) with conditionals Q(1).....Q(n). Similarly. are improperly compatible if they can be obtained. according to the usual rule. with an improper distribution in place of a probability distribution. In this paper. compatibility and improper compatibility of Q(1).....Q(n) are characterized under some assumptions on their functional form. The characterization applies. in particular. if each Q(i) belongs to a one parameter exponential family. Special attention is paid to Gaussian conditional autoregressive models. (C) 2017 Elsevier B.V. All rights reserved....,Psychology,CS,Attention,Machine learning
88,Efficient performance modeling is an extremely important task for yield analysis and design optimization of analog circuits. In this paper. a novel regression modeling method based on hierarchical shrinkage priors is proposed to construct hybrid performance models with both high accuracy and low computational cost. In particular. the user-defined model templates derived from design equations and the general-purpose orthogonal polynomials are combined together to set up a hybrid dictionary. Next. in order to avoid over-shrinking large model coefficients. a novel regression method based on hierarchical shrinkage priors and variational Bayesian inference is adopted for model fitting. A rail-to-rail operational amplifier example demonstrates that the proposed method achieves up to 40% error reduction over other state-of-the-art approaches without increasing the modeling cost....,ECE,ECE,Operational amplifier,Analog signal processing
89,We routinely observe others' choices and use them to guide our own. Whose choices influence us more. and why? Prior work has focused on the effect of perceived similarity between two individuals (self and others). such as the degree of overlap in past choices or explicitly recognizable group affiliations. In the real world. however. any dyadic relationship is part of a more complex social structure involving multiple social groups that are not directly observable. Here we suggest that human learners go beyond dyadic similarities in choice behaviors or explicit group memberships; they infer the structure of social influence by grouping individuals (including themselves) based on choices. and they use these groups to decide whose choices to follow. We propose a computational model that formalizes this idea. and we test the model predictions in a series of behavioral experiments. In Experiment 1. we reproduce a well-established finding that people's choices are more likely to be influenced by someone whose past choices are more similar to their own past choices. as predicted by our model as well as dyadic similarity models. In Experiments 2-5. we test a set of unique predictions of our model by looking at cases where the degree of choice overlap between individuals is equated. but their choices indicate a latent group structure. We then apply our model to prior empirical results on infants' understanding of others' preferences. presenting an alternative account of developmental changes. Finally. we discuss how our model relates to classical findings in the social influence literature and the theoretical implications of our model. Taken together. our findings demonstrate that structure learning is a powerful framework for explaining the influence of social information on decision making in a variety of contexts....,Psychology,Psychology,Social cognition,Social cognition
90,In this issue of Clinical and Vaccine Immunology. K. Jensen et al. (Clin Vaccine Immunol 24: e00360-16. 2017. https://doi.org/10.1128/CVI.00360-16) describe a dual-purpose attenuated Mycobacterium tuberculosis-simian immunodeficiency virus vaccine (AMTB-SIV). Interestingly. immunized infant macaques required fewer oral exposures to SIV to become infected relative to nonimmunized animals. The authors hypothesized that augmented susceptibility to SIV was due to activation of CD4(+) T cells through trained immunity. This commentary explores the possible relationship between trained immunity. enhanced CD4 T cell responses. and increased susceptibility to human immunodeficiency virus (HIV)....,biochemistry,Medical,Immunology,HIV/AIDS
91,Objective. Conventional. multi-channel scalp electroencephalography (EEG) allows the identification of the attended speaker in concurrent-listening ('cocktail party') scenarios. This implies that EEG might provide valuable information to complement hearing aids with some form of EEG and to install a level of neuro-feedback. Approach. To investigate whether a listener's attentional focus can be detected from single-channel hearing-aid-compatible EEG configurations. we recorded EEG from three electrodes inside the ear canal ('in-Ear-EEG') and additionally from 64 electrodes on the scalp. In two different. concurrent listening tasks. participants (n = 7) were fitted with individualized in-Ear-EEG pieces and were either asked to attend to one of two dichotically-presented. concurrent tone streams or to one of two diotically-presented. concurrent audiobooks. A forward encoding model was trained to predict the EEG response at single EEG channels. Main results. Each individual participants' attentional focus could be detected from single-channel EEG response recorded from short-distance configurations consisting only of a single in-Ear-EEG electrode and an adjacent scalp-EEG electrode. The differences in neural responses to attended and ignored stimuli were consistent in morphology (i.e. polarity and latency of components) across subjects. Significance. In sum. our findings show that the EEG response from a single-channel. hearing-aid-compatible configuration provides valuable information to identify a listener's focus of attention....,Psychology,Medical,Attention,Alzheimer's Disease
92,In current brain computer interfacing (BCI) system is used for many applications. This technology also used for capturing brain signals in the form of EEG. This technique have intensive applications in non-invasive technique of signal capturing. Due to its temporal resolution. low set-up cost. easy portability compared to all other techniques. In the EEG technique. as we are dealing with very low frequency signals. these signals have plagued with various noise and interferences. so there is an urge for designing and implementing an accurate and stabilized system for acquiring these low frequency signals. This paper is aiming for VLSI design and testing of EEG acquisition system to acquire brain signals. Initially the low power and high gain generalized operational amplifier is designed. Later a suitable filter is designed to eliminate the noise signals produced in low frequency operations. in order to capture EEG signals. The generalized amplifier design of this system consists of differential amplifier followed with voltage follower circuit. The above circuit is designed using the Cadence tool which facilitates the capturing of transient response and generation of virtual layouts. Each and every blocks of the system is designed and tested individually. for each blocks virtual layouts are generated. And the transient response of the system which contains EEG signals with different voltage levels and frequencies are captured....,ECE,ECE,Operational amplifier,Analog signal processing
93,Embryo implantation is a complex initial step in establishment of a successful pregnancy. Many mRNAs have been shown to be differentially expressed in the rat uterus during embryo implantation. However. the expression profiles of microRNAs (miRNAs). a key post-transcriptional regulator of gene expression. in the rat uterus between the pre-receptive and receptive phases are still unknown. Here. an miRNA microarray was used to examine differential expression of miRNAs in the rat uterus between the pre-receptive and receptive phases. Twenty-eight miRNAs were up-regulated and 29 miRNAs were down-regulated at least twofold during the receptive phase in rat uterus; these results were confirmed by Northern blotting. miR-29a was only highly expressed in rat uterus during the implantation period. and activation of delayed implantation and artificial decidualization enhanced the miR-29a level. Further investigation revealed that both the pro-apoptotic factor genes Bak1 and Bmf and the anti-apoptotic factor gene Bcl-w are targets of miR-29a. There was weak binding between miR-29a and the 3 UTR of the anti-apoptotic factor gene Mcl1. Over-expression of miR-29a inhibited the late apoptosis of endometrial stromal cells. which may be due to the stronger binding capacity between miR-29a and the 3 UTR of pro-apoptotic factors than that between miR-29a and the 3 UTR of anti-apoptotic factors. Collectively. miR-29a plays an important role during embryo implantation by regulating both pro-apoptotic and anti-apoptotic factors. miR-29a may predominantly bind pro-apoptotic factors. leading to inhibition of cell apoptosis....,biochemistry,Medical,Northern blotting,Cancer
94,Sequential measurement of BCR-ABL1 mRNA levels by reverse transcription quantitative polymerase chain reaction (RT-qPCR) is embedded in the management of patients with chronic myeloid leukaemia (CML). and has played an important role in the remarkable improvement in patient outcomes seen in this disease. As a provider of external quality assessment (EQA) in this area. UK NEQAS for Leucocyte Immunophenotyping (UKNEQAS LI) has a unique perspective on the changing face of BCR-ABL1 testing in CML. To assess the impact of technical standardisation and the development of the International Scale (IS) upon the accuracy of BCR-ABL1 testing. we reviewed EQA trial data from 2007 to 2015. Comparison of participant results identified considerable variability at both high and low levels of disease. including therapeutically important decision points; however. results converted to the IS showed less variability compared to unconverted data sets. We also found that different methods of converting to the IS produce consistently different median results within UKNEQAS LI IS data sets. This data suggests that whilst the development of the IS has improved the comparability of results between centres. there is still the need for further improvement in the processes of converting raw results to the IS in order to fully realise the benefits of molecular monitoring of CML....,biochemistry,Medical,Polymerase chain reaction,Myelofibrosis
95,What is known and objectiveThe role of CYP3A5 in drug metabolism has been receiving attention because CYP3A5 may be more involved in the metabolism of CYP3A substrates in vivo than previously thought. The polymorphism of transporters. such as P-gp (P-glycoprotein) and breast cancer-related protein (BCRP). influences the metabolism of these substrates. and felodipine is a substrate of P-gp. The aim of this study was to evaluate the pharmacogenetic variability in the disposition of felodipine in healthy Chinese subjects. MethodsA single dose of 5 mg felodipine was orally administered to 45 healthy Chinese subjects. The serum concentration of felodipine was measured by using LC/MS/MS. We detected the SNPs of cytochromes P450 enzymes and transporters. which play vital roles in drug metabolism and have a high frequency of mutation in Chinese population. Results and discussionThe area under the plasma concentration-time curve (AUC) within the time points 0 to 72 h (AUC((0-72))) after felodipine administration was significantly higher in subjects possessing the BCRP421AA alleles than in those with the BCRP421 CC or CA genotype (P = 0034). The subjects with CYP3A5*3/*3 (n = 27) had higher felodipine exposure than CYP3A5*1/*3 (n = 15) (P = 0035). What is new and conclusionThis study showed that the genetic polymorphisms of CYP3A5*3 and BCRPC421A might explain the variability in the pharmacokinetics of felodipine in the Chinese population....,Psychology,Medical,Attention,Atrial Fibrillation
96,Brain-derived neurotrophic factor (BDNF) Val66Met polymorphism has been associated with cortisol responses to stress with gender differences reported. although the findings are not entirely consistent. To evaluate the role of Val66Met genotype and gender on cortisol responses to stress. we conducted a 45-min mental stress protocol including four tasks and four rest periods. Blood cortisol was collected for assay immediately before and after each task and rest period. A significant two-way interaction of Val66Met genotype x gender (P= 0.022) was observed on the total area under the curve (AUC). a total cortisol response over time. such that the Val/Val genotype was associated with a larger cortisol response to stress as compared to the Met group in women but not in men. Further contrast analyses between the Val/Val and Met group for each stress task showed a similar increased cortisol pattern among women Val/Val genotype but not among men. The present findings indicate the gender differences in the effect of Val66Met genotype on the cortisol responses to stress protocol. and extend the evidence for the importance of gender and the role of Va166Met in the modulation of stress reactivity and subsequent depression prevalence. Further studies and the underlying mechanism need to be investigated. which may provide an insight for prevention. intervention. and treatment strategies that target those at high risk. (C) 2017 Elsevier Ltd. All rights reserved....,Psychology,Medical,Depression,Depression
97,Aims Epidemiological studies strongly suggest a link between stress. depression. and cardiovascular diseases (CVDs); the mechanistic correlation. however. is poorly understood. A single-nucleotide polymorphism in the BDNF gene (BDNFVal66Met). associated with depression and anxiety. has been proposed as a genetic risk factor for CVD. Using a knock-in mouse carrying the BDNFVal66Met human polymorphism. which phenocopies psychiatric-related symptoms found in humans. we investigated the impact of this SNP on thrombosis. Methods and results BDNFMet/Met mice displayed a depressive-like phenotype concomitantly with hypercoagulable state and platelet hyper-reactivity. Proteomic analysis of aorta secretome from BDNFMet/Met and wild-type (WT) mice showed differential expression of proteins involved in the coagulation and inflammatory cascades. The BDNF Met allele predisposed to carotid artery thrombosis FeCl3-induced and to death after collagen/epinephrine injection. Interestingly. transfection with BDNFMet construct induced a prothrombotic/proinflammatory phenotype in WT cells. SIRT1 activation. using resveratrol and/or CAY10591. prevented thrombus formation and restored the physiological levels of coagulation and of platelet markers in BDNFMet/Met mice and/or cells transfected with the Met allele. Conversely. inhibition of SIRT1 by sirtinol and/or by specific siRNA induced the prothrombotic/proinflammatory phenotype in WT mice and cells. Finally. we found that BDNF Met homozygosity is associated with increased risk of acute myocardial infarction (AMI) in humans. Conclusion Activation of platelets. alteration in coagulation pathways. and changes in vessel wall protein expression in BDNFMet/Met mice recapitulate well the features occurring in the anxiety/depression condition. Furthermore. our data suggest that the BDNFVal66Met polymorphism contribute to the individual propensity for arterial thrombosis related to AMI....,Psychology,Medical,Depression,Heart Disease
98,A number of measures to increase the quality of data recorded with an improved Balzers Eldigraph KD-G2 gas-phase electron diffractometer are discussed. The beam-stop has been decoupled from the sector enabling us recording the current of the primary beam and scattered electrons during the experiment. Different beam-stops were tested for use in the present setup. Modifications of the nozzle tip of an earlier described medium temperature nozzle are reported. The measures lead to reduced exposure times and reduced amount of sample necessary for complete data collection....,ECE,biochemistry,Digital control,Northern blotting
99,Bearingless permanent magnet synchronous motors (BPMSMs) have been received more and more attention during the past few decades. To realize the high-performance control for rotation and levitation. we will first need to obtain the accurate suspension force model of a BPMSM. In this work. different from conventional suspension force models. a modeling scheme for the suspension force of a BPMSM is presented by taking into account rotor eccentricity with the Maxwell stress tensor modeling scheme. The theoretical value of a suspension force model is compared by the two-dimensional finite element (FE) analysis. and calculation results reveal that the theoretical value closely agree with the FE computed one. Furthermore. the digital control system is devised by taking advantage of TMS320F2812. and a test platform for experiments is then set up. In accordance with the corresponding findings of the experiments. the rotor stabilization with magnetic levitation can be achieved. The results lay a theoretical and experimental foundation for further study of the BPMSM....,ECE,ECE,Digital control,Electric motor
0,Recently. bearingless switched reluctance motor (BLSRM) has been received more and more attention. To realize the stable levitation and rotation. the corresponding suspending force and torque should be controlled. In this paper. different from the conventional bearingless SRM control. one independent control scheme for levitation force and torque is presented. In the control. a complex control algorithm based on a lookup table is not needed. Torque control is separated from radial force control. and each channel of radial force is independently controlled. Therefore. the control is very simple to be implemented. First. based on the brief introduction of the BLSRM structure and operating principle. the mathematical relationship of levitation force with respect to current and displacement is derived. Furthermore. the rotor dynamics model. in which levitation force in four degrees of freedom is considered. is established. Based on the given analysis. the digital control system. which includes torque and suspending force. is designed by means of TMS320F28335. and an experimental platform is established. According to the experimental results. the proposed BLSRM can be steadily levitated in the static and rotating conditions....,ECE,ECE,Digital control,Electric motor
1,Power electronic converters are single input multiple output (SIMO) systems in frequency domain. In distributed power system (DPS). one converter's switching frequency ripples are another converter's perturbations. and beat frequency components are generated due to their SIMO characteristics. As the control loops of power converters always take high gains in low-frequency regions if the beat frequency components are relatively low. they may be magnified and presented as oscillations. which will introduce system instability. This paper proposes a matrix-based multifrequency output impedance model to describe the SIMO characteristics of power converters and to analyze the stability of DPS. The buck converter is specifically illustrated as demonstration. The proposed model indicates that the variation of switching frequency. as well as those traditionally discussed parameters of control loops and passive components. could also change output impedance characteristics and introduce system instability. In DPS. the beat frequency oscillation that traditional models fail to explain could be accurately predicted by the proposed model. In addition. based on the proposed model. the switching frequencies for power converters can be optimized to improve the stability of power electronic-based systems. Simulation and experimental results validate the accuracy and the effectiveness of the proposed method....,ECE,ECE,Digital control,Digital control
2,Current ambitions to limit climate change to no more than 1.5 degrees C-2 degrees C by the end of the 21st century rely heavily on the availability of negative emissions technologies (NETs)-bioenergy with CO2 capture and storage (BECCS) and direct air capture in particular. In this context. these NETs are providing a specific service by removing CO2 from the atmosphere. and therefore investors would expect an appropriate risk-adjusted rate of return. varying as a function of the quantity of public money involved. Uniquely. BECCS facilities have the possibility to generate both low carbon power and remove CO2 from the atmosphere. but in an energy system characterised by high penetration of intermittent renewable energy such as wind and solar power plants. the dispatch load factor of such BECCS facilities may be small relative to their capacity. This has the potential to significantly under utilise these assets for their primary purpose of removing CO2 from the atmosphere. In this study. we present a techno-economic environmental evaluation of BECCS plants with a range of operating efficiencies. considering their full-and part-load operation relative to a national-scale annual CO2 removal target. We find that in all cases. a lower capital cost. lower efficiency BECCS plant is superior to a higher cost. higher efficiency facility from both environmental and economic perspectives. We show that it may be preferable to operate the BECCS facility in base-load fashion. constantly removing CO2 from the atmosphere and dispatching electricity on an as-needed basis. We show that the use of this 'spare capacity' to produce hydrogen for. e.g. injection to a natural gas system for the provision of low carbon heating can add to the overall environmental and economic benefit of such a system. The only point where this hypothesis appears to break down is where the CO2 emissions associated with the biomass supply chain are sufficiently large so as to eliminate the service of CO2 removal....,ECE,ECE,Electricity,Electrical generator
3,Introduction: Depressive symptoms are common in patients assessed by neuropsychologists. and these symptoms can have an effect on cognitive functioning. Discrepancies between patient- and informant-reported depressive symptoms have been found in some diagnostic groups. raising concerns as to the value of assessing depressive symptoms via self-report alone. This study aimed to examine the relationship between these discrepancies and cognitive functioning in a heterogeneous outpatient neuropsychological sample. Method: Sixty-two patients with a variety of diagnoses (e.g.. stroke. mild cognitive impairment) completed a measure of depressive symptoms and a battery of neuropsychological tests. Informants also rated the patients' depressive symptoms and completed a measure of the patients' functional abilities. Results: Patient and informant reports of depressive symptoms were moderately correlated; larger differences between patient- and informant-reported symptoms were associated with poorer verbal learning and memory and greater functional impairments. Conclusions: The moderate level of agreement found for depressive symptoms is consistent with past studies using specific neuropsychological patient groups and other studies in both clinical and non-clinical populations. These results highlight the utility of collecting informant reports of depressive symptoms in neuropsychological evaluations....,Psychology,Psychology,Depression,Depression
4,Aim: The aim of this study was to determine Nigerian parents' views about the causes and treatment of childhood enuresis. Methods: Parents of children aged 5-17 years were individually interviewed in an urban community in Nigeria using a pretested questionnaire. Their responses about the causes and treatment of enuresis were grouped under common themes. Results: We included 448 respondents in the study: 75.5% were mothers. 44.2% had at least one child with enuresis and only 1.3% had spoken to a doctor about it. Enuresis was thought to be due to playing too much and drinking too much fluid at night by 69.7% and 21.2% of the respondents. respectively. The two most common treatment methods that parents were aware of for enuresis were waking to void (23.7%) and urinating on hot charcoal (20.8%). The most common methods that parents actually employed included waking to void (49.0%). punishing the child (36.9%) and doing nothing (28.8%). Conclusion: Most of the respondents believed that playing too much and drinking or eating too much were responsible for childhood enuresis. Parents rarely discussed childhood enuresis with their doctors and some of the self-help measures that were employed may be harmful and could constitute child abuse....,Psychology,Medical,Child abuse,Children's Health
5,A full-length Beet black scorch virus (BBSV) cDNA clone (pUBF52) was constructed by RT-PCR. The clone contains an upstream T7 RNA polymerase promoter designed for in vitro transcription of infectious RNAs from the linearized plasmid that faithfully represent the viral cDNA. Leaves of Chenopodium amaranticolor inoculated with in vitro transcripts developed the same symptoms and disease phenotype as the wild type virus. The presence of BBSV RNA and coat protein in the leaves was confirmed respectively by Northern blotting and Western blotting. Comparisons of specific immunoreactions between the expression product of the BBSV p24 gene in E. coli and antiserum against purified BBSV virions demonstrated that the p24 gene encodes the coat protein. Based on the sequence of the pUBF52 cDNA. a frame-shift mutant and two deletion mutants were generated. One of the deletions encompasses the entire CP ORF and the other truncates 174 amino acids from the central region of the protein. Transcripts derived from the frame-shift CP mutant. which terminates the CP after the first 23 amino acids. elicited the same symptom phenotype and levels of RNA accumulation as the wild type virus. but the leaves infected with the CP deletion mutants exhibited greatly reduced RNA accumulation. In addition. leaves inoculated with in vitro transcripts of the mutant in which the entire CP gene was deleted had lower local lesions than wild type virus transcripts. Two expression vectors. pBGFP and pBGUS. were constructed by fusing the GFP and GUS genes to the 23 N-terminal amino acids of the CP gene. respectively. Leaves infected with in vitro transcripts of pBGFP and pBGUS exhibited expression of GFP and GUS proteins as assessed by laser confocal microscopy and histochemical staining. respectively. The high levels of expression of the GFP and GUS proteins provide tools that can be used for studies of replication and movement of the virus. and indicate that BBSV has considerable biotechnology potential as a plant virus expression vehicle....,biochemistry,biochemistry,Northern blotting,Genetics
6,Co-infection of none-coding satellite RNAs (sat-RNAs) usually inhibits replication and attenuates disease symptoms of helper viruses. However. we find that the sat-RNA of Beet black scorch virus (BBSV) and low temperature (18 degrees C) additively enhance the systemic infection of BBSV in Nicotiana benthamiana. Northern blotting hybridization revealed a relatively reduced accumulation of BBSV-derived small interfering RNAs (siRNAs) in presence of sat-RNA as compared to that of BBSV alone. Cloning and sequencing of total small RNAs showed that more than 50% of the total small RNAs sequenced from BBSV-infected plants were BBSV-siRNAs. whereas the abundance of sat-siRNAs were higher than BBSV-siRNAs in the sat-RNA co-infected plants. indicating that the sat-RNA occupies most of the silencing components and possibly relieves the RNA silencing-mediated defense against BBSV. Interestingly. the 5' termini of siRNAs derived from BBSV and sat-RNA were dominated by Uridines (U) and Adenines (A). respectively. Besides. the infection of BBSV alone and with sat-RNA induce down-regulation of miR168 and miR403. respectively. which leads to high accumulation of their targets. Argonaute 1 (AGO1) and AGO2. Our work reveals the profiles of siRNAs of BBSV and sat-RNA and provides an additional clue to investigate the complicated interaction between the helper virus and sat-RNA...,biochemistry,biochemistry,Northern blotting,DNA/RNA sequencing
7,This study examines whether the delivery of three components. (a) exercise training. (b) behavior management skill building. and (c) dementia-related education. in an evidence-based program are differentially associated with changes in outcomes for individuals with dementia (IWDs) after 3 months. Data come from 508 IWDs participating in the community replication of the evidence-based Reducing Disability in Alzheimer's Disease program. Regression results indicate that after 3 months. more exercise sessions are associated with improvements in physical functioning. mobility. minutes exercising. and symptoms of depression; more dementia education sessions are related to fewer restricted activity days; and more behavior management sessions are related to more symptoms of depression. As resource-strapped agencies look to best serve participants. further analysis and consideration is needed to determine the ideal balance of program efficacy. feasibility. and resources. as well as program benefits for IWDs and caregivers....,Psychology,Medical,Depression,Dementia
8,Depression is associated with decreased engagement in behavioural activities. A wide range of activities can be promoted by simulating them via mental imagery. Mental imagery of positive events could thus provide a route to increasing adaptive behaviour in depression. The current study tested whether repeated engagement in positive mental imagery led to increases in behavioural activation in participants with depression. using data from a randomized controlled trial (Blackwell et al. in Clin Psychol Sci 3(1):91-111. 2015. doi:10.1177/2167702614560746). Participants (N = 150) were randomized to a 4-week positive imagery intervention or an active non-imagery control condition. completed via the internet. Behavioural activation was assessed five times up to 6 months follow-up using the Behavioural Activation for Depression Scale (BADS). While BADS scores increased over time in both groups. there was an initial greater increase in the imagery condition. Investigating mental imagery simulation of positive activities as a means to promote behavioural activation in depression could provide a fruitful line of enquiry for future research....,Psychology,Psychology,Depression,Depression
9,We propose a simulation-based analog equivalence boundary search methodology for high level Simulink models and their low level HSpice counterparts. The equivalence of high and low level designs is determined by comparing a set of predefined performance parameters measured during the simulation of both models. Our methodology investigates the search space to obtain boundary of input parameters. where both models have equivalent performance parameters. We build an optimization problem. where the error percentage between the performance parameters of both models being less than a specified threshold is defined as success criteria. In this problem. input parameters are determined by utilizing evolutionary computation. At the end of the optimization. the border of equivalence for the models is found for input parameters satisfying the success criteria. We demonstrate the validity of our approach on three designs. an inverter. an operational amplifier. and a buck converter. where our approach proves to be an efficient tool in finding an equivalence boundary of analog circuits and models. (C) 2016 Elsevier B.V. All rights reserved....,ECE,ECE,Operational amplifier,Analog signal processing
10,Symbolically generated network functions for an analog integrated circuit are complicated in general. For this reason a variety of simplification methods have been proposed in the literature. In this work a novel topology-based symbolic simplification method is proposed. which is capable of generating a simplified symbolic network function together with a simplified small-signal circuit. The technique is developed by applying the recently proposed graph-pair decision diagram (GPDD) algorithm that generates a symbolic network function stored in a binary decision diagram (BDD). Two types of element elimination can directly be operated on such a GPDD data structure. The performance variation by eliminating each symbol from the original circuit is assessed by the means of two monitored response metrics (dc gain and phase margin). After sorting the performance loss. those circuit elements with less performance loss are eliminated. resulting in a reduced GPDD which is automatically a simplified network function. A simplified small-signal circuit is available simultaneously after reduction. Applications to two operational amplifier examples confirm the effectiveness of the proposed methodology....,ECE,ECE,Operational amplifier,Analog signal processing
11,A model of the operational amplifier based on VHDL-AMS is proposed. According to needs of simulating the total ionizing dose (TED) radiation effect. parameters of operational amplifier are taken into account when the performance is specified. The operational amplifier model used for the TID radiation effect simulation is completed after verifying each modeled parameter. And a parameter for describing the external environment is introduced to make the model combined with TID. Finally. an example is used to illustrate the TID effect on the operational amplifier of MC14573. proving the validity of the model....,ECE,ECE,Operational amplifier,Operational amplifier
